camera_id,camera_name,customer_id,customer_name,cohort,f_subgroup,disposition,human_readable
401953,3016 camera (1),35828,Acme Bank,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
401954,7485 camera (1),35828,Acme Bank,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
401955,ATM 8679 camera (1),35828,Acme Bank,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
413719,Parking Lot 1 camera (1),37621,VCH 1,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
413720,Parking lot 2 camera (1),37621,VCH 1,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
413721,Store 1 camera (1),37621,VCH 1,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
413722,Office 1 camera (1),37621,VCH 1,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
413723,Factory 1 camera (1),37621,VCH 1,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
414443,Stairwell,37742,London,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
414444,Stairwell Entrance,37742,London,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
414445,Elevator,37742,London,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
414446,Riverwalk,37742,London,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
415101,Mobotix Native camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
419682,Generic Stream Dahua camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
419688,Generic Stream Flir stream 3 camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
419689,Generic Stream Flir stream 1 camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
437745,F2 camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
437746,F3 camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
437747,F4 camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
437748,F5 camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
437749,F7 camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
437750,F8 camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
437751,F9 camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
442665,2N camera (1),37837,Test - RTSP\Generic,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416381,Front Door,37989,Central District Complex - Site A,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416382,2. Outside  Roof (Tour),37989,Central District Complex - Site A,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416383,3. Gate,37989,Central District Complex - Site A,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416384,4. Inside Door/Elevator,37989,Central District Complex - Site A,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416385,5. Cafeteria,37989,Central District Complex - Site A,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416386,6. Office Lobby,37989,Central District Complex - Site A,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416387,1. Front Door,37989,Central District Complex - Site A,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416388,Front Door B,37989,Central District Complex - Site A,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416389,Front Door,37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416390,2. Outside  Roof (Tour),37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416391,3. Gate,37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416392,4. Inside Door/Elevator,37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416393,5. Cafeteria,37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416394,6. Office Lobby,37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416395,1. Front Door,37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416396,Front Door B,37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416397,Axis V5 camera (1),37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416398,Axis V5 camera (2),37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416399,Axis V5 camera (3),37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416400,Axis V5 camera (4),37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
416401,IncidentCODE Dispatch Alarms - DO NOT DELETE camera (1),37991,Tampa Office CS (1),F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
418368,Hallway Alarm camera (1),38316,DH,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
418369,Office Alarm camera (1),38316,DH,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
418370,Office 2 Alarm camera (1),38316,DH,F,F3b,on_schedule_F3_idle,"On schedule (F3b). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
420146,09. Northwest Corner East,38575,2992 Sheppard Ave E,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
420147,02. Northeast Corner SE,38575,2992 Sheppard Ave E,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
420148,01. Northeast Corner NE,38575,2992 Sheppard Ave E,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
420149,07. Northwest Corner South,38575,2992 Sheppard Ave E,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
420150,05. Southwest Corner East,38575,2992 Sheppard Ave E,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
420151,08. Northwest Corner PTZ,38575,2992 Sheppard Ave E,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
420152,06. Southwest Corner North,38575,2992 Sheppard Ave E,F,F3c,on_schedule_F3_idle,"On schedule (F3c). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
421496,Front Door,38738,2 Fuller Road - Bergvliet,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
421502,Garden,38738,2 Fuller Road - Bergvliet,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
426258,Garden,38738,2 Fuller Road - Bergvliet,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
440617,KG Cohen 103,40672,AutoPatrol-Live,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
440618,AveS Middle School Receptionist,40672,AutoPatrol-Live,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
440619,EGRoom308,40672,AutoPatrol-Live,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
440620,AveS Dining Room 2,40672,AutoPatrol-Live,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
440621,EG3rdFlrHallway,40672,AutoPatrol-Live,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
440622,EG3rdFlrElevatorLobby,40672,AutoPatrol-Live,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
440623,EGOffice218,40672,AutoPatrol-Live,F,F3a,on_schedule_F3_idle,"On schedule (F3a). For F3a: schedule Deleted in Immix, admin lagging. F3b: Paused. F3c: Active, idle. Cronjob runs, no_patrols log fires."
